acc_x,acc_y,acc_z,v_dc,i_dc,time,leap_palm_x,leap_palm_y,leap_palm_z,leap_palm_normal_x,leap_palm_normal_y,leap_palm_normal_z,leap_palm_orientation_x,leap_palm_orientation_y,leap_palm_orientation_z
0.5368272000000001,1.3037232,9.3561312,0.5759375,2.6390075683593747e-05,5.02,-80.71,184.78,83.48,0.14,-0.98,0.13,-0.07,0.07,0.06
0.0766896,1.4571024,9.3561312,0.580205078125,2.565765380859376e-05,5.03,-84.42000000000031,184.23999999999995,83.46,0.13,-0.98,0.12999999999999912,-0.07,0.08,0.06
-0.2300688,1.1503440000000005,9.202752000000002,0.5766796875,2.382659912109375e-05,5.04,-87.9500000000003,183.66999999999996,83.49000000000002,0.13,-0.98,0.12,-0.07,0.08000000000000089,0.06
-0.6135168,1.3037232,9.0493728,0.5622070312499999,2.565765380859376e-05,5.05,-91.2300000000005,183.36999999999992,83.83000000000001,0.13,-0.98,0.12,-0.07,0.09,0.06
-0.9202752,1.2270336,8.6659248,0.537900390625,2.6756286621093748e-05,5.06,-96.77,182.5,84.06,0.13,-0.98,0.12,-0.07,0.09,0.06
-1.1503440000000005,0.9969648,8.589235200000001,0.5098828125,3.115081787109375e-05,5.07,-99.18000000000019,181.99999999999994,84.16000000000001,0.13,-0.98,0.12,-0.07,0.1,0.06
-1.533792,1.4571024,8.6659248,0.537900390625,2.4559020996093752e-05,5.08,-101.32000000000016,181.35999999999996,84.29000000000003,0.13,-0.98,0.12,-0.07,0.1,0.06
-1.4571024,1.3037232,9.2794416,0.58224609375,3.005218505859375e-05,5.09,-103.22000000000014,180.74999999999994,84.64000000000003,0.13,-0.98,0.12,-0.07,0.1,0.06
-1.8405504,1.6871712,9.0493728,0.545322265625,2.858734130859375e-05,5.1,-104.82,180.03,84.92,0.13,-0.98,0.12,-0.07,0.1,0.06
-1.6104816,1.6104816,9.202752000000002,0.5165625,2.565765380859376e-05,5.11,-107.69000000000011,178.44999999999993,84.97,0.13,-0.98,0.12,-0.07,0.1,0.06
-1.9939296,1.7638608000000002,8.6659248,0.574267578125,3.371429443359375e-05,5.12,-108.92000000000009,177.74999999999994,84.98,0.13,-0.98,0.12,-0.07,0.1000000000000009,0.06
-1.7638608000000002,1.4571024,8.972683200000002,0.55181640625,2.895355224609375e-05,5.13,-109.91000000000007,177.19999999999996,84.96000000000001,0.13,-0.98,0.12000000000000088,-0.07,0.11,0.06
-1.6104816,1.533792,8.819304,0.5173046875,3.188323974609375e-05,5.14,-110.65,176.78,85.17,0.13,-0.98,0.13,-0.07,0.11,0.06
-1.4571024,1.3037232,8.8959936,0.5764941406249999,3.298187255859375e-05,5.15,-111.16000000000004,176.21999999999997,85.15000000000002,0.13,-0.98,0.13,-0.07,0.11,0.06
-1.1503440000000005,1.3037232,9.202752000000002,0.5497753906249999,3.261566162109375e-05,5.16,-111.63000000000005,175.93999999999994,85.31000000000003,0.13,-0.98,0.1300000000000009,-0.0700000000000009,0.10999999999999911,0.06
-0.9202752,1.533792,9.432820800000002,0.51396484375,2.931976318359375e-05,5.17,-112.34000000000002,175.43999999999997,85.66,0.13,-0.98,0.14,-0.08,0.1,0.06
-0.766896,1.6871712,9.2794416,0.565361328125,3.224945068359375e-05,5.18,-112.56,175.26,85.72,0.13,-0.98,0.14,-0.08,0.1,0.06
-0.4601376,1.7638608000000002,9.2794416,0.5677734375,3.298187255859375e-05,5.19,-112.74000000000001,175.15,85.62999999999998,0.13,-0.98,0.15,-0.08,0.1,0.06
-0.2300688,1.7638608000000002,9.432820800000002,0.51767578125,3.261566162109375e-05,5.2,-112.97000000000001,175.21000000000004,85.49,0.13,-0.98,0.15,-0.08,0.1,0.06
0.3067584,1.6871712,9.5095104,0.52806640625,2.7488708496093748e-05,5.21,-113.15000000000005,175.5000000000001,85.44999999999996,0.13,-0.98,0.15000000000000088,-0.08,0.1,0.06
0.9202752,1.533792,10.0463376,0.5722265625,3.078460693359375e-05,5.22,-113.56000000000003,176.73000000000008,84.98999999999997,0.13,-0.98,0.16,-0.08,0.1,0.06
