time,v_dc,i_dc,xsen_acc_x,xsen_acc_y,xsen_acc_z,xsen_euler_x,xsen_euler_y,xsen_euler_z,xsen_gyr_x,xsen_gyr_y,xsen_gyr_z,leap_palm_x,leap_palm_y,leap_palm_z,leap_palm_normal_x,leap_palm_normal_y,leap_palm_normal_z,leap_palm_orientation_x,leap_palm_orientation_y,leap_palm_orientation_z
0.0,0.568330078125,4.744720458984375e-05,-3.880666470546018,1.6720701627856227,9.500682155178952,8.931082214759183,22.303554408996725,53.32512850973314,1.62112184615636,0.5186090170111435,0.392816899813706,33.55,204.65,106.71,-0.02,-1.0,-0.1,0.05,0.14,-0.0
0.009999999999999787,0.538828125,5.037689208984375e-05,-3.870131890528029,1.5932664118282074,9.429205563728887,8.922671378152035,22.30556390337001,53.32412652374005,-0.2361868993852096,-0.0666738730619244,0.5891631123465824,33.43,204.77,106.77,-0.02,-1.0,-0.1,0.05,0.14,-0.0
0.019999999999999574,0.54921875,6.465911865234375e-05,-3.834612692213784,1.5055995556839188,9.369866346151811,8.905252146535746,22.300735045580428,53.3197739832092,-0.9428625662374704,-0.7096180202543831,0.9003933855441045,33.24,205.08,106.83,-0.02,-1.0,-0.1,0.05,0.14,-0.0
0.030000000000001137,0.571298828125,5.184173583984375e-05,-3.804195206708701,1.4790687075495246,9.35482709839284,8.88926208482273,22.292720825435733,53.32337707438562,-0.9606326998582724,-0.8969111082960114,1.2030916006616834,33.13999999999998,205.23,106.83,-0.02,-1.0,-0.1,0.05,0.14,0.0
0.040000000000000924,0.54291015625,4.708099365234375e-05,-3.815523101895579,1.4742286714949022,9.374299257237402,8.876857711943925,22.2872615254738,53.32821059780438,-0.6533943724392008,-0.6063462633096042,1.4812345960884088,33.00999999999998,205.34000000000003,106.81,-0.02,-1.0,-0.1,0.05,0.14,0.0
0.05000000000000071,0.543466796875,6.612396240234375e-05,-3.790655672620394,1.4931141959002876,9.36119739375374,8.870080373090554,22.282808495450627,53.338738996736,-0.3112876869591197,-0.4315738143533848,2.0368226640882394,32.90999999999998,205.45,106.76,-0.02,-1.0,-0.1,0.05,0.14,0.0
0.0600000000000005,0.571669921875,4.964447021484375e-05,-3.8091188513067,1.4839251099467012,9.340913265137829,8.870817661228179,22.28100852577841,53.35778722707928,0.1920365385212915,-0.0117807879251638,2.556782681135122,32.82,205.54,106.71,-0.02,-1.0,-0.1,0.05,0.14,-0.0
0.07000000000000028,0.54439453125,4.378509521484374e-05,-3.8443741961326254,1.441300038634354,9.28634535605438,8.87568377324404,22.27987898580342,53.37619646909986,0.5509999746771971,-0.0003555095007095,2.7531953499079656,32.63,205.62,106.67,-0.02,-1.0,-0.09,0.05,0.14,-0.0
0.08000000000000007,0.5390136718749999,6.246185302734375e-05,-3.852413779311619,1.3977194894918037,9.264132787108776,8.890149429652208,22.274969101105903,53.39746214194805,1.4738204389813596,-0.3789839176335748,2.6967127915309,32.49,205.71,106.65,-0.02,-1.0,-0.09,0.05,0.14,-0.0
0.08999999999999986,0.57185546875,5.220794677734375e-05,-3.838566841630165,1.3750637737959353,9.230725813710269,8.9135719758654,22.266231594870835,53.41752628341969,2.4468894308129943,-0.785006324832155,2.7618122655640307,32.33,205.78,106.7,-0.02,-1.0,-0.09,0.05,0.14,-0.0
0.09999999999999964,0.541982421875,4.891204833984375e-05,-3.810728472431796,1.4009757054038476,9.215340103693432,8.941798171317053,22.25431241706716,53.43560295630618,2.8981155910843697,-1.0984349714452573,2.727814437980709,32.17,205.85,106.79,-0.02,-1.0,-0.09,0.05,0.14,-0.0
0.11000000000000121,0.5393847656249999,6.539154052734375e-05,-3.809409245012879,1.4740691388995877,9.285209947291982,8.965853032021338,22.242716361327886,53.45232838265404,2.4683586225325813,-1.0628085373417442,2.3684495341093905,32.03999999999995,205.92,106.90000000000002,-0.02,-1.0,-0.09,0.05,0.14,0.0
0.120000000000001,0.570185546875,5.147552490234375e-05,-3.794014087043928,1.4854379173502263,9.242040689347547,8.977883647193247,22.231387434228395,53.459958567850165,1.5137598682129076,-1.1372708753583032,2.036888666591804,31.74999999999997,206.03,106.99,-0.02,-1.0,-0.09,0.05,0.14,0.0
0.13000000000000078,0.5382714843749999,4.927825927734375e-05,-3.816330541330924,1.5184071531256436,9.266685073581902,8.978276295822635,22.218377237860192,53.47411083076189,0.2221441131952766,-1.231776202496543,2.222369063934379,31.60999999999997,206.06,106.99,-0.02,-1.0,-0.09,0.05,0.14,0.0
0.14000000000000057,0.5508886718749999,8.113861083984375e-05,-3.815843054124331,1.5060889744582946,9.237693654059829,8.96770527893547,22.209623844147767,53.48559517163384,-0.7889660143918791,-0.838588624610219,2.032972406914589,31.45,206.06,106.96,-0.02,-1.0,-0.09,0.05,0.14,-0.0
0.15000000000000036,0.5661035156249999,4.854583740234375e-05,-3.8119542151421184,1.4691712267182897,9.150802556075035,8.952226334474101,22.201817177025823,53.49532894698231,-1.1526387214210807,-0.8138017668055111,1.8472784185074,31.31,206.05,106.92,-0.02,-1.0,-0.09,0.05,0.14,-0.0
0.16000000000000014,0.53177734375,5.147552490234375e-05,-3.768453906026219,1.4256255810869725,9.037594839602546,8.94170390340757,22.192580609038124,53.50880354693226,-0.6991002311959603,-0.9045477913766472,2.107937092781717,31.15,206.0,106.85,-0.02,-1.0,-0.09,0.05,0.14,-0.0
0.16999999999999993,0.564990234375,6.0630798339843744e-05,-3.794412690795104,1.367246309450894,8.979878389556351,8.941213773998669,22.183878275446773,53.52220824804125,0.2009842519043156,-0.7889131175531989,2.521173453867375,30.97,206.0,106.78,-0.02,-1.0,-0.09,0.05,0.14,-0.0
0.17999999999999972,0.55626953125,4.671478271484375e-05,-3.788180651097046,1.372009980827906,8.97301254760241,8.9513086875651,22.17507810790828,53.54115825418105,1.061853743262798,-0.736033551382475,2.684828073538494,30.56,206.06,106.8,-0.02,-1.0,-0.09,0.05,0.14,-0.0
0.19000000000000128,0.52880859375,5.989837646484374e-05,-3.784187060470251,1.406438441965078,8.970890868634774,8.967628879274042,22.17056248183663,53.556840601277,1.7642595961037355,-0.3182701094859561,2.5550769546838707,30.35999999999996,206.21000000000004,106.83,-0.0199999999999982,-1.0,-0.09,0.05,0.14,0.0
0.20000000000000107,0.573154296875,5.513763427734375e-05,-3.770934663952003,1.4702818093874153,9.044821897215884,8.986634968391053,22.17255156310927,53.57037869223191,2.0665410656745413,0.347309718382344,2.2762663129377025,30.149999999999967,206.39,106.83,-0.01,-1.0,-0.09,0.05,0.14,0.0
0.21000000000000085,0.547177734375,4.708099365234375e-05,-3.725263522833667,1.5238450969942066,9.256130350801165,9.002913398255417,22.18079167321872,53.585676345639065,1.732403238316439,0.9428551520144024,2.0292980337665645,29.969999999999967,206.53000000000003,106.81999999999998,-0.01,-1.0,-0.09,0.05,0.14,0.0
0.22000000000000064,0.544951171875,6.465911865234375e-05,-3.7158516167972153,1.5564472527200397,9.411543993113948,9.006816049597052,22.19953805938504,53.59970135706882,0.4980986301233698,1.9804472980332488,2.010101888445438,29.79,206.69,106.76,-0.01,-1.0,-0.09,0.05,0.14,0.0
0.23000000000000043,0.5640624999999999,4.817962646484375e-05,-3.794370574824788,1.5296767401591371,9.476299782050528,8.997653555552258,22.224820932869147,53.61776172169963,-0.925232179752162,2.6078756138607817,2.079862896635324,29.45,207.12,106.79,-0.01,-1.0,-0.09,0.05,0.14,0.0
0.2400000000000002,0.529365234375,5.477142333984375e-05,-3.8803771363922617,1.485968727585512,9.451451699285222,8.97809382731471,22.2461127563689,53.63151818986918,-1.8507763264189607,2.0827962937685225,2.016219477049284,29.28,207.34,106.81,-0.01,-1.0,-0.09,0.05,0.14,0.0
0.25,0.573154296875,5.037689208984375e-05,-3.930651536978696,1.450545402154835,9.405926402634362,8.955407681399295,22.252093720716505,53.6479135222602,-2.166806521050745,0.4958184901376516,2.3780197293013536,29.09,207.55,106.84,-0.01,-1.0,-0.09,0.05,0.14,0.0
0.2599999999999998,0.550703125,4.488372802734374e-05,-3.9661297920055576,1.402149198374388,9.352154997171413,8.935922656465744,22.241200604262712,53.66789962621494,-1.8832234494720528,-1.1694400607029245,2.7541435808700108,28.88,207.71,106.91,-0.01,-1.0,-0.09,0.05,0.14,0.0
0.2699999999999996,0.544580078125,6.612396240234375e-05,-3.9154385782461616,1.38346337112946,9.293802910837693,8.920710188314848,22.21738171414089,53.680026064824375,-1.2715470580892965,-2.375100214832706,2.6517752800040846,28.65,207.86,106.98,-0.01,-1.0,-0.1,0.05,0.14,0.0
0.28000000000000114,0.56703125,5.147552490234375e-05,-3.8854307971376754,1.4043697385340947,9.262397031493466,8.913129426999891,22.190199540908324,53.696055107221056,-0.5579288032240408,-2.623458841759532,2.616919814628792,28.20999999999996,208.1,107.21000000000002,-0.01,-1.0,-0.1,0.05,0.14,0.0
0.2900000000000009,0.528623046875,5.587005615234375e-05,-3.8474309683810697,1.426755764925704,9.251715451347565,8.913305391158506,22.165037170232576,53.70946539987005,0.3235418162579568,-2.426867294168328,2.482169552006738,27.989999999999963,208.2,107.33,-0.01,-1.0,-0.1,0.05,0.14,0.0
0.3000000000000007,0.57296875,4.927825927734375e-05,-3.808004865294535,1.448982386723682,9.204690217020604,8.919527629233007,22.14270219291701,53.72073621768461,1.0103222903580678,-2.192440553871895,2.212872137335161,27.789999999999967,208.32,107.43000000000002,-0.01,-1.0,-0.1,0.05,0.14,0.0
0.3100000000000005,0.5382714843749999,4.817962646484375e-05,-3.7437147904651336,1.4508929736666716,9.177665415659982,8.931681883144678,22.1216303437259,53.732188525839966,1.6436687904183205,-2.0803323076192366,2.062126332237876,27.61,208.38,107.5,-0.01,-1.0,-0.1,0.05,0.14,0.0
0.3200000000000003,0.5675878906249999,5.916595458984374e-05,-3.7402715697691735,1.476348594490775,9.14630632403312,8.953198921951367,22.10334003070235,53.74340360558405,2.4648402778315046,-1.7498589691304067,2.490660204881588,27.44,208.51,107.59,-0.01,-1.0,-0.1,0.05,0.14,0.0
0.33000000000000007,0.5501464843749999,4.5982360839843744e-05,-3.7315741623023095,1.4867149211241657,9.147423844502546,8.983370016163617,22.084672775222487,53.7670531387314,2.892577531237364,-1.672559937851586,3.212911230650374,27.01,208.65,107.61,-0.01,-1.0,-0.1,0.05,0.14,0.0
0.33999999999999986,0.5525585937499999,6.465911865234375e-05,-3.772341201993251,1.5113243832088683,9.157675783237226,9.011273447546449,22.065154328062818,53.793343977042,2.464914991753514,-1.70396648912489,3.652929676865168,26.77,208.66,107.6,-0.01,-1.0,-0.1,0.05,0.14,0.0
0.34999999999999964,0.556455078125,4.5982360839843744e-05,-3.844204761217776,1.5503299798463066,9.142882298335737,9.028462595532922,22.043818868907795,53.8208606814941,1.2381521264097115,-1.8669206938224503,3.899258261113921,26.52,208.79,107.55,-0.01,-1.0,-0.1,0.05,0.15,0.0
0.3600000000000012,0.543466796875,6.209564208984375e-05,-3.84200654128847,1.5660082305712362,9.128894827074433,9.032291659370408,22.0208660860634,53.84900251221138,-0.0952013405492195,-2.040594886816647,3.664339159800694,26.25999999999996,208.91000000000005,107.56000000000002,-0.0099999999999982,-1.0,-0.1,0.05,0.15,0.0
0.370000000000001,0.559609375,4.671478271484375e-05,-3.796598321970056,1.5736636337889869,9.169267870317194,9.01558107175964,22.005686062597977,53.86905777043896,-1.9169027456338044,-1.2571483871060998,3.290690600709932,26.049999999999937,209.10000000000008,107.65000000000003,0.0,-1.0,-0.0999999999999982,0.05,0.15,1.7763568394002883e-15
0.3800000000000008,0.5393847656249999,6.722259521484375e-05,-3.737676946074757,1.5236042432805923,9.199494161052474,8.98505551263814,22.001182152173985,53.889245520273846,-3.1304987206039696,-0.2517212445839312,2.7528917498436067,25.68999999999997,209.59000000000003,107.92000000000002,0.0,-1.0,-0.09,0.05,0.15,0.01
0.39000000000000057,0.5622070312499999,5.147552490234375e-05,-3.709318955271652,1.4730677728533186,9.222690257815712,8.94664420146207,22.007695348437743,53.9037736577674,-3.762644720532037,0.8000353023519312,2.325333880524824,25.48,209.77,108.04,-0.0,-1.0,-0.09,0.05,0.15,0.01
0.40000000000000036,0.5362304687499999,6.209564208984375e-05,-3.742915199349476,1.4094775969618958,9.278007074890535,8.907545748596782,22.02094864614723,53.91535441072595,-3.619877948092141,1.3785934286987125,1.8566474167474685,25.24,209.85,108.07,-0.0,-1.0,-0.09,0.05,0.15,0.01
0.41000000000000014,0.563134765625,4.891204833984375e-05,-3.782036537095653,1.3628256006765525,9.27690797039156,8.876832278770296,22.035032615075924,53.93027771323715,-2.7622382562044194,1.437189010828933,1.95877129734661,25.0,209.9,108.11,-0.0,-1.0,-0.09,0.05,0.15,0.01
0.41999999999999993,0.531962890625,6.392669677734375e-05,-3.870052186496441,1.328652937787549,9.2431897504467,8.865493548197751,22.03795104954738,53.94201327696847,-0.8052908846950857,0.2505335982845871,2.319327634505332,24.75,209.96,108.12,-0.0,-1.0,-0.09,0.05,0.15,0.01
0.4299999999999997,0.563505859375,5.074310302734375e-05,-3.9031132376232303,1.307912898492983,9.177160273919442,8.878072096044113,22.019441558741324,53.96183273440708,1.3600839209420248,-1.7998071949413057,2.900198714965189,24.25,210.13,108.18,-0.0,-1.0,-0.09,0.05,0.15,0.01
0.4400000000000013,0.529736328125,5.843353271484376e-05,-3.844698117350704,1.339162046015112,9.162435147083452,8.909716665742963,21.983144422139784,53.98225835038917,3.2233374640652745,-3.5440139119363288,3.4109927391184027,24.039999999999964,210.2,108.26000000000002,0.0,-1.0,-0.09,0.05,0.15,0.01
0.45000000000000107,0.56591796875,4.891204833984375e-05,-3.769985686890778,1.4063279939446514,9.115597388975186,8.952083185691569,21.93754815672117,54.00102163912148,4.206025942356291,-4.385056839920788,3.6865475006591097,23.849999999999973,210.23,108.32,0.0,-1.0,-0.09,0.05,0.15,0.01
0.46000000000000085,0.5291796875,6.026458740234374e-05,-3.704075615334079,1.4749742192644644,9.09013382144236,8.996543741827258,21.89337797530767,54.024051617186586,4.291733500837455,-4.120121926036449,3.6307331742496087,23.69999999999997,210.27,108.43000000000002,0.0,-1.0,-0.09,0.05,0.15,0.01
0.47000000000000064,0.5661035156249999,4.817962646484375e-05,-3.68042839142596,1.528568368692707,9.161348983065048,9.029407447387827,21.861616816327217,54.0454004279231,3.090988028242,-2.869806724269851,3.528044013042367,23.55,210.3,108.49,0.0,-1.0,-0.09,0.05,0.15,0.01
0.4800000000000004,0.531220703125,6.319427490234375e-05,-3.6910587250212887,1.5667976326960762,9.192654762350127,9.045019620182018,21.847064197906043,54.07225275124724,1.235910213242414,-1.142121707295502,3.4173078150108247,23.38,210.28,108.54,0.0,-1.0,-0.09,0.05,0.15,0.01
0.4900000000000002,0.5625781249999999,4.854583740234375e-05,-3.731871787394333,1.536281187764451,9.184118447769407,9.04077886665388,21.84627099390744,54.09874658313111,-0.8099625857333739,0.2119286630826224,3.290160588480086,23.16,210.22,108.72,0.0,-1.0,-0.09,0.05,0.15,0.01
0.5,0.54216796875,6.905364990234375e-05,-3.808464372121332,1.480084348097264,9.16075546821114,9.019107318419683,21.85185710459397,54.12312757060256,-2.5172753322004366,0.7999351794711278,3.10820113720795,23.01,210.13,108.77,0.0,-1.0,-0.09,0.05,0.15,0.01
0.5099999999999998,0.55701171875,4.634857177734375e-05,-3.853488068506489,1.3631426356586116,9.079445988843036,8.989994532598008,21.854842563509,54.14809265823754,-3.1327116153316705,0.4105876751803379,2.9734338088376737,22.87,210.03,108.8,0.01,-1.0,-0.09,0.05,0.15,0.01
0.5199999999999996,0.558681640625,6.758880615234375e-05,-3.863108463119312,1.2614485206771782,9.045100101720156,8.96608102350541,21.846090170633367,54.17521053461157,-2.675372812340522,-0.6807185369093969,3.782337254881567,22.74,209.98,108.79,0.01,-1.0,-0.09,0.05,0.15,0.01
0.5300000000000011,0.55033203125,5.037689208984375e-05,-3.897517428628416,1.2509247354502704,9.041153209138406,8.952343821465393,21.830909142428144,54.20816305700696,-1.8142671358164613,-1.210077409127954,4.014296793966652,22.61999999999997,209.95,108.78000000000002,0.01,-1.0,-0.09,0.05,0.15,0.01
0.5400000000000009,0.56740234375,5.953216552734374e-05,-3.845187101552945,1.2667114611003871,9.038274778725016,8.943476400127443,21.812605719385,54.23269997059383,-1.0354525109715509,-1.63074448879154,3.446918205348106,22.44999999999997,209.79,108.84000000000002,0.01,-1.0,-0.09,0.05,0.15,0.01
0.5500000000000007,0.5410546875,4.744720458984375e-05,-3.774930997419598,1.3163665018952049,9.019224292674869,8.93837361840751,21.795188833177058,54.25200458874139,-0.5134237596449989,-1.5376029732031316,3.098569863644145,22.31999999999998,209.65,108.92000000000002,0.01,-1.0,-0.09,0.05,0.15,0.01
0.5600000000000005,0.572783203125,5.367279052734375e-05,-3.7375172242767074,1.32609456356553,9.078640112439276,8.935496077189308,21.78405021093921,54.27564288028704,-0.4244405022810951,-0.8172444269251722,3.135503295574725,22.19,209.54,109.04,0.01,-1.0,-0.09,0.05,0.15,0.01
0.5700000000000003,0.532333984375,5.477142333984375e-05,-3.735496990152729,1.2890877590344916,9.085380030610883,8.932802693265307,21.783782620758,54.29821189229637,-0.4042724853433792,0.2228310443897168,3.158245192234584,22.07,209.47,109.16,0.01,-1.0,-0.09,0.05,0.15,0.01
0.5800000000000001,0.571669921875,4.927825927734375e-05,-3.7847573742752174,1.2638196146919654,9.051180816906914,8.934923987499513,21.79212321890752,54.32304616245564,0.0550776263274685,1.0566278246955148,2.960511646811625,21.9,209.44,109.33,0.01,-1.0,-0.09,0.05,0.15,0.01
0.5899999999999999,0.528623046875,6.246185302734375e-05,-3.811414930480319,1.2437073479153966,9.026955454845634,8.943425794785703,21.8058943366547,54.34101180596706,0.9176489851748716,1.484922801143663,2.4792172766257194,21.62,209.44,109.68,0.01,-1.0,-0.09,0.05,0.15,0.01
0.5999999999999996,0.567958984375,4.781341552734375e-05,-3.815541501310853,1.2789494309459573,9.003495646500685,8.959560056017244,21.81972721177256,54.351466754884925,1.905878042483964,1.4054887012480184,2.032092912844206,21.45,209.39,109.81,0.01,-1.0,-0.09,0.05,0.15,0.01
0.6100000000000012,0.5358593749999999,6.612396240234375e-05,-3.8199653756004057,1.338761582815322,9.08276950158963,8.981547674609988,21.83315934540499,54.361257703595314,2.6153091928829832,1.309540831109786,1.5071624430720878,21.24999999999996,209.36,109.91,0.01,-1.0,-0.09,0.04,0.15,0.01
0.620000000000001,0.559609375,5.110931396484375e-05,-3.790908623166888,1.4196005221357093,9.192854133968616,9.000409694574689,21.84375298336927,54.35912086560445,2.53525063818276,0.8774453865754794,0.9824967374682708,21.00999999999995,209.31,109.99,0.01,-1.0,-0.09,0.04,0.15,0.01
0.6300000000000008,0.5505175781249999,6.758880615234375e-05,-3.7450964328776153,1.5006288794525156,9.279637040698846,9.01047934527275,21.84843613664405,54.3602587046646,1.6497990555188755,0.3077413278500616,0.8776615076202487,20.71999999999989,209.23,110.05000000000004,0.01,-1.0,-0.09,0.04,0.15,0.01
0.6400000000000006,0.54958984375,4.744720458984375e-05,-3.685554276700148,1.5362076049806417,9.295558113742958,9.012631995357069,21.85081147599901,54.36253577453337,0.7436902912776869,0.1209559520079764,1.2814412259434926,20.11,209.29,110.35,0.01,-1.0,-0.09,0.04,0.15,0.01
0.6500000000000004,0.560908203125,6.209564208984375e-05,-3.656418501532572,1.525345482775024,9.256618834147456,9.012305578965911,21.85206040708433,54.371563200287824,0.3096975924895797,0.1126676289298642,1.890816808044677,19.81,209.31,110.44,0.01,-1.0,-0.09,0.04,0.15,0.01
0.6600000000000001,0.542724609375,4.964447021484375e-05,-3.640587075593837,1.5007789840034609,9.212365422512148,9.017483605038366,21.85439105988308,54.38869443899534,0.7006807759677116,0.3483396076318696,2.3551212641346995,19.44,209.35,110.64,0.01,-1.0,-0.09,0.04,0.15,0.01
0.6699999999999999,0.571669921875,5.330657958984375e-05,-3.679983302421421,1.4997116120770708,9.225875655014386,9.032843611543978,21.859519133585987,54.40439815409997,1.6848860155462977,0.6166441754035322,2.545489582156163,18.95,209.42,110.81,0.01,-1.0,-0.09,0.04,0.15,0.01
0.6799999999999997,0.5321484375,5.477142333984375e-05,-3.706429698082453,1.5703942777954918,9.241716701903258,9.061419455770125,21.863239348656258,54.42344989019018,2.929345646861883,0.4833218968036828,2.501921299893482,18.47,209.49,110.93,0.01,-1.0,-0.09,0.04,0.15,0.01
0.6900000000000013,0.5692578125,5.074310302734375e-05,-3.675296829768376,1.6467018933903457,9.311588086375467,9.096553557463055,21.86617583314984,54.44123025054143,3.5469347594981664,0.3900671664916628,2.622631732794664,17.40999999999989,209.62,111.1,0.01,-1.0,-0.08,0.04,0.15,0.01
0.7000000000000011,0.530107421875,6.0997009277343744e-05,-3.6626868577344345,1.722249248377231,9.323265572952428,9.13303211768302,21.86665953516305,54.46123204964999,3.577972587627082,0.1843142069394868,2.912036022255501,16.799999999999894,209.63,111.14,0.01,-1.0,-0.0800000000000017,0.04,0.15,0.01
0.7100000000000009,0.563134765625,4.891204833984375e-05,-3.6514207754254087,1.7673916686323503,9.2792959195037,9.170707046828104,21.86534082889393,54.48596869701113,3.5913855585291574,0.0555748252778441,3.0870876759259502,16.20999999999989,209.57,111.18000000000002,0.01,-1.0,-0.0899999999999982,0.04,0.15,0.01
0.7200000000000006,0.543837890625,6.539154052734375e-05,-3.665329226215408,1.76582537103725,9.201831388753629,9.212341976355678,21.861102735672915,54.50755426349174,4.025324362485473,-0.2378774679548306,3.2933599134547764,15.58,209.42,111.26,0.01,-1.0,-0.08,0.04,0.15,0.01
0.7300000000000004,0.55107421875,4.5982360839843744e-05,-3.63894960488302,1.7893933725676578,9.138795212542645,9.26554727313081,21.85113041082393,54.53643441543337,5.016410312278971,-0.7363230843840765,3.676552073056591,14.99,209.15,111.43,0.0,-1.0,-0.08,0.04,0.15,0.01
0.7400000000000002,0.56666015625,5.953216552734374e-05,-3.5754166234477363,1.8004779407224845,9.104672890745428,9.33318445424361,21.835534258579525,54.567835497624536,6.361164006095786,-1.2168052833997869,4.271300996423518,13.78,208.36,112.07,-0.0,-1.0,-0.08,0.04,0.15,0.01
0.75,0.541796875,4.781341552734375e-05,-3.540037185082284,1.8267224259302537,9.10878397303922,9.416965986102005,21.816659740020647,54.605381035957095,7.791470207255092,-1.4491337706163545,4.83269819414997,13.29,207.99,112.47,-0.0,-1.0,-0.08,0.04,0.15,0.0
