time,v_dc,i_dc,xsen_acc_x,xsen_acc_y,xsen_acc_z,xsen_euler_x,xsen_euler_y,xsen_euler_z,xsen_gyr_x,xsen_gyr_y,xsen_gyr_z,leap_palm_x,leap_palm_y,leap_palm_z,leap_palm_normal_x,leap_palm_normal_y,leap_palm_normal_z,leap_palm_orientation_x,leap_palm_orientation_y,leap_palm_orientation_z
0.0,0.56962890625,3.872680664062501e-05,-2.801784484941546,2.090538447101342,9.455568196310535,13.533628806562094,15.612887603022028,73.03317918863578,1.0225118316640602,-0.4639269602490625,-0.5304748766666684,57.95,215.92,106.63,-0.23,-0.97,-0.11,0.07,0.15,-0.11
0.009999999999999787,0.52658203125,3.909301757812501e-05,-2.784977102621085,2.1250620766414725,9.433773472505775,13.540505014576343,15.606502192554544,73.02744870864932,2.4590574467628303,-1.162132298510297,-0.6231058669027174,57.95,215.92,106.63,-0.23,-0.97,-0.11,0.07,0.15,-0.11
0.019999999999999574,0.57296875,4.0557861328125006e-05,-2.714825509571833,2.1758673779594413,9.45568061072593,13.55823406736186,15.596077379980418,73.02008971831849,3.5874031675471567,-1.515387853170831,-0.5298345043948014,57.96,216.11,106.62,-0.23,-0.97,-0.11,0.07,0.15,-0.11
0.030000000000001137,0.524169921875,3.9825439453125005e-05,-2.5976555877577154,2.244806891920589,9.55212494881169,13.576955674097084,15.586936244306449,73.0133865206875,3.4837296972292027,-1.1993015118456745,-0.1868709913045051,57.96,216.11,106.62,-0.23,-0.97,-0.11,0.07,0.15,-0.11
0.040000000000000924,0.573896484375,4.0924072265625006e-05,-2.553803629779223,2.3010077711588672,9.611155352688357,13.586625803984292,15.587478141045969,73.01522439794779,2.223023865120178,-0.1254507119704679,0.0025021237553297,58.0,216.2,106.67,-0.23,-0.97,-0.11,0.07,0.15,-0.11
0.05000000000000071,0.5232421875,3.6895751953125e-05,-2.6033406583607674,2.2759534496742813,9.62798712740602,13.578559900072364,15.594553802412,73.01725769550772,0.7360661577347971,0.4428867775272505,-0.1585817014670898,58.12,216.42,106.79,-0.23,-0.97,-0.1,0.07,0.15,-0.11
0.0600000000000005,0.5761230468749999,4.5684814453125e-05,-2.696230904469241,2.236931897608838,9.602695813623978,13.558847935185792,15.604702898526222,73.01745731155238,-0.4739700930925818,0.6099092978129995,-0.4490922510419087,58.2,216.48,106.85,-0.23,-0.97,-0.1,0.07,0.15,-0.1
0.07000000000000028,0.525283203125,3.6529541015625e-05,-2.7395195471358207,2.1875444122682066,9.563317163430357,13.533834276446669,15.614220101169186,73.01114307072116,-0.7734155511806954,0.4527443589582892,-0.9080342389136888,58.2,216.48,106.85,-0.23,-0.97,-0.1,0.07,0.15,-0.1
0.08000000000000007,0.5753808593749999,4.2755126953124994e-05,-2.746437378808354,2.14791404884942,9.485638955233084,13.51356259528273,15.62049024699901,73.00248535022892,-0.0918513696516064,0.0495880435302981,-1.0699568967212,58.24,216.45,106.79,-0.23,-0.97,-0.1,0.07,0.15,-0.1
0.08999999999999986,0.5291796875,4.1290283203125006e-05,-2.6916606919464026,2.131321341036917,9.478518302550183,13.507952935941558,15.625455792583711,72.9969934766456,1.3186664546332891,-0.0488226675346412,-0.8776617589201046,58.24,216.45,106.79,-0.23,-0.97,-0.1,0.07,0.15,-0.1
