time,xsen_acc_x,xsen_acc_y,xsen_acc_z,xsen_euler_x,xsen_euler_y,xsen_euler_z,xsen_gyr_x,xsen_gyr_y,xsen_gyr_z,leap_palm_x,leap_palm_y,leap_palm_z,leap_palm_normal_x,leap_palm_normal_y,leap_palm_normal_z,leap_palm_orientation_x,leap_palm_orientation_y,leap_palm_orientation_z,P_dcs
0.0,-2.8713024398187974,0.3984738684641382,9.701962381804597,3.603865302046541,16.438184262406093,75.3851540972173,2.237072001188058,-0.3940582559475723,2.77473982745618,7.65,256.29,64.34,0.15,-0.96,0.23,-0.12,0.13,0.06,3.5261229547192486e-05
0.0100000000000006,-2.927985533684291,0.398108811530277,9.70688089085525,3.624249411146425,16.436138293486138,75.39995557013188,2.341936774377203,-0.2537918889455411,2.0521110062065464,7.529999999999989,256.39,64.37,0.15,-0.96,0.23,-0.12,0.13,0.06,3.5277425868557115e-05
0.0200000000000004,-2.976000492134139,0.404414191535514,9.697236609893915,3.637962307325656,16.436107786271034,75.39676246609547,2.464927209134504,-0.1777020310367356,0.8268375680676874,7.399999999999989,256.48,64.39,0.15,-0.96,0.23,-0.12,0.13,0.06,3.529268886491898e-05
0.0300000000000002,-2.9805570899753566,0.4494164422292852,9.727783774523209,3.6501749652393207,16.436055602835562,75.38067436699332,2.5631980167504675,-0.2589995091345909,-0.4539580144000003,7.27,256.6,64.43,0.15,-0.96,0.23,-0.12,0.13,0.06,3.531169023881282e-05
0.04,-2.9419160511719302,0.4875147191009975,9.761106643524034,3.664341446494267,16.43476379338255,75.35834633072018,2.8660151350644223,-0.4300422865086295,-1.32805257991787,7.07,256.76,64.5,0.15,-0.96,0.23,-0.12,0.13,0.06,3.5339062325734426e-05
0.0500000000000007,-2.8608513305396954,0.5476859442456783,9.73270235678948,3.674882178903009,16.428510761962205,75.32723287872138,2.981056450319828,-1.0493583427683482,-1.2225191655951395,6.989999999999994,256.85,64.54,0.15,-0.96,0.23,-0.12,0.13,0.06,3.5353004379293496e-05
0.0600000000000005,-2.779042852114906,0.6011056375420167,9.716663218218626,3.694144571824346,16.41340755699028,75.31285974778584,3.020950078709988,-1.7532756199041375,-0.5162474508129956,6.919999999999995,256.89,64.57,0.15,-0.96,0.23,-0.12,0.13,0.06,3.536136834365305e-05
0.0700000000000002,-2.749549859819731,0.6277466786980637,9.684962356964949,3.70864021643983,16.393477170637304,75.30214070155665,2.639899923468389,-2.210831480013371,0.6045312489738133,6.859999999999995,256.9,64.6,0.15,-0.96,0.23,-0.12,0.13,0.06,3.536648372992177e-05
0.08,-2.744264585237513,0.6600973636339439,9.673338598254642,3.7224704160199695,16.37185604697128,75.30558390276644,2.082321516439278,-2.2633093585693684,1.8360117839276369,6.8,256.91,64.63,0.15,-0.96,0.23,-0.12,0.13,0.06,3.537159887365301e-05
0.0900000000000007,-2.7670619565123404,0.6346052964617239,9.674349379243845,3.732798555302381,16.35220560070791,75.32313111027695,1.1690663109813066,-1.939568951306469,2.8428319436237373,6.739999999999988,256.89,64.70000000000002,0.15,-0.96,0.23,-0.12,0.13,0.06,3.5375823713913375e-05
0.1000000000000005,-2.7862190214022005,0.5876194527460042,9.667885622602151,3.729961178132629,16.33914762838227,75.33691821279486,0.1122653669840414,-1.2413639604544389,3.4068103953526485,6.599999999999994,256.77,64.83,0.15,-0.96,0.23,-0.12,0.13,0.06,3.537726131364498e-05
0.1100000000000003,-2.838084496321513,0.5522386010200475,9.673583249494415,3.71997300407236,16.33426745490498,75.36095852469356,-1.074115797901287,-0.4339735759098311,3.2382734521905423,6.539999999999995,256.75,64.87,0.15,-0.96,0.23,-0.12,0.13,0.06,3.5380052313124505e-05
0.1200000000000001,-2.851403534513913,0.5316098699886456,9.65990678148388,3.695095003377235,16.337861092465435,75.36665510612445,-1.9916294797700465,0.3440384980976002,2.502451145949245,6.48,256.75,64.9,0.15,-0.96,0.23,-0.12,0.13,0.06,3.538422947359355e-05
0.1300000000000007,-2.8715845968011413,0.533323394299237,9.663483087138845,3.6609586360785102,16.34826350699879,75.37187464201463,-2.813950865052008,0.9962560719284428,1.6571269058824982,6.419999999999996,256.74,64.91,0.15,-0.96,0.23,-0.12,0.13,0.06,3.538652497750226e-05
0.1400000000000005,-2.84804705538977,0.5418665728646426,9.634363689833036,3.624385451076925,16.360555274787977,75.37347866804208,-2.935651395585427,1.0872928855091029,0.9489560859400176,6.369999999999987,256.69,64.91,0.15,-0.96,0.23,-0.1200000000000008,0.13,0.06,3.5384160290399645e-05
0.1500000000000003,-2.835373800585722,0.5504238459606929,9.635700386060629,3.586682729017341,16.371479643913506,75.3635902934866,-2.542490934441008,0.889145129877258,0.9442969364678048,6.219999999999994,256.62,64.93,0.15,-0.96,0.23,-0.13,0.13,0.06,3.538546053669852e-05
0.1600000000000001,-2.800758058127897,0.5163185358035569,9.63949231653454,3.550338585392822,16.378669480255677,75.36967252149174,-3.128853325555569,0.6106312349559344,1.3387216462747609,6.16,256.63,64.96,0.15,-0.96,0.23,-0.13,0.13,0.06,3.539056282554803e-05
0.1700000000000008,-2.7776613791145195,0.4920116133997856,9.524120099452416,3.511856827104354,16.382571266252896,75.37620130421881,-3.158053220492685,0.2715912654806295,2.1667670284171754,6.109999999999994,256.65,64.99,0.15,-0.96,0.23,-0.13,0.13,0.06,3.539613931061223e-05
0.1800000000000006,-2.7763635183132203,0.435260596670662,9.472563815116697,3.4803431117687307,16.38265958262595,75.39394524032998,-2.813781603764676,-0.027369517439773,3.159185905868644,6.039999999999995,256.68,65.04,0.15,-0.96,0.23,-0.13,0.13,0.06,3.540451326148933e-05
0.1900000000000004,-2.8017416002705224,0.37524002586953,9.446691053389918,3.458357407085188,16.380388759343088,75.42318987146766,-2.2262061754090774,-0.2083001335056946,3.8952777708403006,5.97999999999999,256.69,65.07,0.15,-0.96,0.23,-0.13,0.13,0.06,3.5409615592665174e-05
0.2000000000000001,-2.7956061358934816,0.3263564589620056,9.451449142993296,3.438942152837533,16.37706450971286,75.44308190922142,-1.537865626864113,-0.3578650545080449,3.846545814807177,5.86,256.66,65.05,0.15,-0.96,0.23,-0.13,0.13,0.06,3.541135658136941e-05
0.2100000000000008,-2.8555526561903246,0.2851308359890424,9.491954988322808,3.433271702285193,16.376949006690673,75.46742542931047,-0.550222128884832,0.004550569531982,3.115314406416944,5.789999999999995,256.62,65.06,0.15,-0.96,0.23,-0.13,0.13,0.06,3.54112987942951e-05
0.2200000000000006,-2.8733378914136725,0.283691974768564,9.54469498644628,3.4284194499747,16.381296606924774,75.47120371842388,0.2808934306274906,0.3538600852102868,1.860312102413901,5.729999999999996,256.55,65.11,0.1499999999999991,-0.96,0.23,-0.13,0.13,0.06,3.5409880611431126e-05
0.2300000000000004,-2.887957719012156,0.3128786436427341,9.56082502017578,3.4286350136723547,16.390199388874965,75.46111859368585,1.0936541718607575,0.7498011768900357,0.5497673418326614,5.679999999999994,256.45,65.11,0.14,-0.96,0.2300000000000009,-0.13,0.13,0.06,3.5357171152019464e-05
0.2400000000000002,-2.884782437839688,0.3535961915618591,9.548936166435642,3.435614730771974,16.402369018368546,75.44620688289548,1.877177699750069,1.0339049069669648,-0.406242488345403,5.62,256.34,65.14,0.14,-0.96,0.24,-0.13,0.13,0.06,3.5207429804473896e-05
0.25,-2.897589000537222,0.4113309953468829,9.520696433679795,3.4465317586762194,16.41469120356058,75.41764957726802,2.854448390714293,0.9277883776288524,-0.6344305154333841,5.56,256.2,65.25,0.14,-0.96,0.24,-0.13,0.13,0.05,3.5202481126702165e-05
0.2600000000000007,-2.8830151707851805,0.4475529621077475,9.53844973602958,3.472192338606238,16.421920345466567,75.4071563730411,3.546989292080928,0.5069933882751126,-0.1646350836332445,5.519999999999992,256.15,65.34,0.14,-0.96,0.24,-0.13,0.13,0.05,3.520398219214688e-05
0.2700000000000004,-2.87728850062905,0.5051525096430349,9.568885135581096,3.499592075800204,16.422869558676688,75.39592734416905,3.8855165558111615,-0.1388273470419624,0.6597611648021057,5.429999999999989,256.14,65.4,0.14,-0.96,0.24,-0.13,0.13,0.05,3.521004291611443e-05
0.2800000000000002,-2.8641866702397967,0.5205478561868575,9.633603780172322,3.5300108393684493,16.417104234334637,75.3980498314601,3.806441458359556,-0.7646435767779834,1.5207083990525851,5.31,256.13,65.43,0.14,-0.96,0.24,-0.13,0.13,0.05,3.5216044720993865e-05
0.29,-2.841941202833504,0.5198571856059861,9.672758029624182,3.558487080413765,16.405078368462497,75.40767008783848,3.254724459294956,-1.3519004094948006,1.9501894545950416,5.22,256.01,65.43,0.14,-0.96,0.24,-0.13,0.13,0.05,3.520905130816027e-05
0.3000000000000007,-2.83187074233951,0.4882729264583317,9.72141668294445,3.575862411777781,16.392235003329766,75.40502231608787,2.544991628365895,-1.4111480261264735,2.0431263337567693,5.049999999999995,255.89,65.44,0.14,-0.96,0.24,-0.13,0.13,0.05,3.520618627979976e-05
0.3100000000000005,-2.8522307250657097,0.5053409331276317,9.66919945381818,3.590410725505229,16.384114776568907,75.41026466922017,1.95420031130682,-0.8887248557910804,1.39128399287935,5.000000000000001,255.81,65.45,0.14,-0.96,0.24,-0.13,0.13,0.05,3.520153765621842e-05
0.3200000000000003,-2.8493526631542765,0.5219780859537448,9.67321352944554,3.59251862602949,16.38544477388732,75.39970648866093,1.2729854912507026,0.0116012339867344,0.6062624787784616,5.010000000000002,255.79,65.5,0.14,-0.96,0.24,-0.13,0.13,0.05,3.520161035802913e-05
0.33,-2.842400821827118,0.5331465764159092,9.674287774348883,3.589220124719773,16.39687025446962,75.38485867199144,0.7692004691083978,0.9955904104622504,0.1056800718577176,5.03,255.71,65.57,0.14,-0.96,0.24,-0.13,0.13,0.05,3.51966218838345e-05
0.3400000000000007,-2.8255609954458643,0.5360601868562679,9.654364203829804,3.5857243893265065,16.414669972515174,75.37561701715678,0.562602645239566,1.6637379562252654,0.2089944182079275,5.0500000000000025,255.65,65.62,0.14,-0.96,0.24,-0.13,0.13,0.05,3.5192532655976195e-05
0.3500000000000005,-2.816146596055831,0.5472053610424985,9.643829670527865,3.5794447368383766,16.436272467721594,75.36017250751618,0.5255543647693202,1.99972373238256,0.9578110687310256,5.080000000000006,255.61,65.69,0.14,-0.96,0.24,-0.13,0.13,0.05,3.5190788121256794e-05
0.3600000000000003,-2.81375394279529,0.525116305616921,9.652442511991865,3.583950823079757,16.453985989908166,75.37595839625624,0.6446032822530644,1.7166855224691493,2.416073222742517,5.150000000000002,255.43,65.76,0.14,-0.96,0.24,-0.13,0.13,0.05,3.517426232857975e-05
0.3700000000000001,-2.844959294855081,0.4941971685986283,9.672246668239502,3.5888663828843503,16.464733051408764,75.39175837971041,0.7348986667259956,1.0054662425401792,3.465681627495306,5.17,255.34,65.79,0.14,-0.96,0.24,-0.13,0.13,0.05,3.516644924258603e-05
0.3800000000000008,-2.8731029570242,0.4424591081687224,9.696806765104911,3.593518675651296,16.46752814728595,75.41451549030742,0.500252640411481,0.2433770008400203,3.795579624488588,5.190000000000003,255.25,65.82,0.14,-0.96,0.24,-0.13,0.13,0.05,3.515863805688462e-05
0.3900000000000005,-2.904114140417166,0.3883789255634869,9.69649827570604,3.59185159206502,16.464236002144894,75.4373978612094,-0.2512639877028608,-0.3860429523166949,3.3105537834886363,5.220000000000001,255.24,65.84,0.14,-0.96,0.24,-0.13,0.13,0.05,3.515729389637715e-05
0.4000000000000003,-2.9265501667508937,0.3763679986534152,9.653927553617958,3.577777544339233,16.458404511354054,75.43829293080422,-0.6730754107403352,-0.7341321692654381,2.100549251484096,5.230000000000005,255.24,65.89,0.14,-0.96,0.24,-0.13,0.13,0.05,3.515920640931075e-05
0.4100000000000001,-2.904837372100752,0.3480529287247302,9.624717379383336,3.5616677852218053,16.454565603624953,75.4363782831301,-0.8671405110812632,-0.5143982362554251,0.6409537536668573,5.28,255.21,65.88,0.14,-0.96,0.24,-0.13,0.13,0.05,3.515368034239671e-05
0.4200000000000008,-2.8654544205326204,0.3473444138744522,9.598632738518322,3.5419646366458406,16.45709637137184,75.41726405472576,-0.5320520121909353,0.0458243787219142,-0.3826345364883857,5.340000000000004,255.23,65.89,0.1399999999999991,-0.96,0.24,-0.13,0.13,0.05,3.5153266350605885e-05
0.4300000000000006,-2.846705649827408,0.3564116858978148,9.595752787181286,3.530185122783967,16.46597001434017,75.39567924296395,0.3007760424396977,0.6724051698830176,-0.6811851998151925,5.390000000000006,255.22,65.91,0.13,-0.96,0.24,-0.13,0.13,0.05,3.510200451208362e-05
0.4400000000000004,-2.8357523323254203,0.3476370265082561,9.63175871174914,3.5322100920591506,16.478098319802385,75.3813381304739,1.460980959331777,1.0250144386129378,-0.3056558286105463,5.460000000000004,255.23,65.96,0.13,-0.96,0.24,-0.13,0.13,0.05,3.510206164499569e-05
0.4500000000000002,-2.828595755559133,0.3712735136853241,9.65853523988007,3.5438657855811604,16.48857405426524,75.3639362464068,2.649591774307772,0.7780802113236825,0.4151786668533759,5.51,255.21,65.99,0.13,-0.96,0.24,-0.13,0.13,0.05,3.509933046410115e-05
0.4600000000000008,-2.8553238219137644,0.3809979586965047,9.685714514741028,3.5703872551203912,16.494341122656564,75.3651788951854,3.294107389281459,0.4314231314611874,1.0282232672186928,5.580000000000001,255.22,65.98,0.13,-0.96,0.24,-0.13,0.13,0.05,3.509654750363575e-05
0.4700000000000006,-2.915548847527439,0.4191043583853817,9.684455503224417,3.596623994881067,16.493335982898948,75.35885351855498,3.600879410053296,-0.3012097398400419,1.164680797453708,5.590000000000001,255.2,65.97,0.13,-0.96,0.24,-0.13,0.13,0.05,3.509377132589724e-05
0.4800000000000004,-2.9598055659181566,0.4432386459776098,9.71416439054236,3.6225976662676014,16.487516593414004,75.35286189495508,3.5515068134802785,-0.7692098317711977,0.7785496298827941,5.6000000000000005,255.23,65.95,0.13,-0.96,0.24,-0.13,0.13,0.05,3.509512659371477e-05
0.4900000000000002,-2.9860986220531807,0.4808237193777806,9.710224988449276,3.645547438359285,16.47798731171282,75.34226733974113,3.292377617141208,-1.2119515764523563,-0.0162078332915659,5.61,255.29,65.95,0.13,-0.96,0.24,-0.13,0.13,0.05,3.510019038638753e-05
0.5,-2.941798425991659,0.4813966616157559,9.736714781199773,3.655876667184921,16.466705308976803,75.31249726859703,2.653656928209988,-1.4623813359625404,-0.8639533672308998,5.58,255.3,65.96,0.13,-0.96,0.24,-0.13,0.13,0.05,3.5102970165363095e-05
0.5100000000000007,-2.871247540113232,0.5083959677769168,9.687327769060277,3.664254658795494,16.451310709009316,75.28968726126679,2.1542744293179,-1.8234365851708727,-1.203036335974596,5.570000000000005,255.22,65.99,0.13,-0.96,0.24,-0.13,0.13,0.05,3.5097481932378234e-05
0.5200000000000005,-2.804808070440689,0.5334303324190087,9.617522232904848,3.666659193775424,16.433252913011273,75.25993455132577,1.9207772213757064,-2.119115064464224,-1.1148150045572875,5.620000000000005,255.12,66.05,0.13,-0.96,0.24,-0.13,0.13,0.05,3.5088800525377744e-05
0.5300000000000002,-2.7467992171673976,0.5362456606686129,9.61231884094161,3.672658440422497,16.415631221933214,75.24005202785264,2.011866597505174,-1.9966371829625909,-0.4091090836859851,5.68,254.93,66.13,0.13,-0.96,0.24,-0.13,0.13,0.05,3.5072320214759784e-05
0.54,-2.725483225185238,0.5266156962581098,9.558123428275774,3.686064876066556,16.400863452730317,75.2316720991105,2.3646606500320786,-1.607632995937559,0.3918745915687376,5.78,254.67,66.22,0.13,-0.96,0.24,-0.13,0.13,0.05,3.504803879431898e-05
0.5500000000000007,-2.7493563302680566,0.5541607710672107,9.471057262264363,3.699733979001757,16.38974426950692,75.22040821243212,2.5617231667947493,-1.2530139300674077,1.0996576320463407,5.860000000000015,254.29999999999995,66.28,0.1299999999999991,-0.96,0.24,-0.13,0.13,0.05,3.501318907492621e-05
0.5600000000000005,-2.805258264754955,0.5271054300323174,9.427864896559234,3.72106786445383,16.384348399912298,75.22527405254392,2.704669624128372,-0.6313674117895047,1.312739350147535,6.02000000000001,253.25,66.35,0.12,-0.96,0.24,-0.13,0.13,0.05,3.48605796031658e-05
0.5700000000000003,-2.84325346307649,0.5218509784497507,9.390147581999928,3.7396233144838114,16.382409257308264,75.22271937194338,2.85419372818141,-0.3331689436721978,1.0778081045041514,6.140000000000016,252.6,66.33,0.12,-0.96,0.24,-0.13,0.13,0.0499999999999991,3.479494801204827e-05
0.5800000000000001,-2.861781672801786,0.5247482492723913,9.298987177379928,3.7617451500556376,16.381936840728763,75.21958527271119,3.2324931547021496,-0.2102564849394247,0.7951631182948342,6.32,251.94,66.3,0.12,-0.96,0.24,-0.13,0.13,0.04,3.472536833576008e-05
0.5900000000000007,-2.8379594508731363,0.5035114881920508,9.183078405266745,3.7910272054388745,16.37869162574947,75.21633797499683,3.8702275400649953,-0.5374166572755734,0.5888861300080382,6.600000000000025,251.1899999999999,66.29000000000002,0.1199999999999991,-0.96,0.2400000000000008,-0.13,0.13,0.04,3.464420100097741e-05
0.6000000000000005,-2.794629943006479,0.4694552853801045,9.085746937561025,3.8228239956888506,16.370898745068242,75.20717581214652,4.531039970441082,-1.0524475626384482,0.6921309007024382,6.89000000000006,250.3099999999998,66.41000000000004,0.1099999999999991,-0.96,0.2500000000000009,-0.1300000000000009,0.13,0.0399999999999991,3.4358434707209105e-05
